194785488,2053592253,2460194427
3106853512,3269377393,1707437634
138786290,3512976519,151982090
2684164659,1647435537,890273985
471551710,3025003146,1454245024
3438227454,3446124931,672477690
1868690633,1963233375,646984731
3073642117,1764141957,1650086867
3717336779,274365730,1218426357
1592426591,3812004309,2483478108
3801266768,2588279723,1292572683
1183250521,1673192601,12154191
2473943695,3107482337,3074065357
3274792887,2141786576,2961643982
585252431,3544165923,3758237646
2640647964,3255620923,1938070429
2642653958,3387975472,3852912042
3082769963,3745997059,1310540950
419250324,3360310720,4256306249
1316555482,2911851999,3993473471
2793156628,1957257614,1645531403
2595408605,3796385970,424725426
1903659543,1590828302,1946469820
1175724474,1473269308,1672215614
1657796161,2662299064,2696673118
593661137,3147876541,2237436870
343022005,1233432201,812659964
801754857,3070249181,2470775614
2221622192,3989069609,204474376
870970388,1638653529,923489571
3243277312,29199582,501047934
4077732562,3335973360,100774838
2503778289,1223171725,3733346943
3202182689,2761758611,173156224
4041812958,3853222349,1762956026
3498999960,2199064970,174901247
576106945,1566490114,437607062
2244321635,1649847565,3653582752
14359802,4134773151,2324191118
3716442403,3892189133,32523323
2875817532,3439872480,1451738729
1447315797,4256572396,2718788140
2387111486,3733447869,2543268172
1016758778,3661654758,504138351
1356656126,2765930430,2183676412
2052491383,2960617949,2225109664
1408858882,2727704780,1911284473
1339121825,352225894,3033302591
3313538181,3419822513,959252415
2320998634,1998941231,2204943192
1429099372,1512266503,3566534966
2778892158,998128387,34128047
1047883402,3924420739,1941469181
3994846608,3292932107,3355225652
2863324813,3264408792,1508097159
3540914856,2059364412,3687683093
3506484782,4071498139,14044797
3058542526,3187924788,2305964783
48019230,3226732356,1597281975
3040364140,1637780070,3509498900
3256249452,2177225178,1851722177
1297907955,1666855343,460883172
4107085734,502591424,973223352
2803268506,4131664025,3523529388
2405313053,1210683880,4207189773
3189093684,1779021190,2657212939
701964275,1858744989,656638074
1895776694,1193795167,1509306403
731115501,3668106325,3419165026
2176180850,2059810514,2448976688
2871527727,667282095,3888873350
3752714509,3745567341,4219853117
1296128120,1431027794,1710923225
2407952781,3296050819,1785196261
4211210491,3653980614,2057703893
1677864891,489299878,1532197794
1747503151,3112755987,3965414141
1706817385,1414361241,733583555
2454837386,184765072,2066403927
1878847598,3433702397,2722312789
4099170488,4151779023,214649028
3572868899,2408396781,2309380103
2513747411,2712122853,930886661
3571287452,3996943632,2167213244
3165752582,374745988,1922033683
1747369487,2757281393,1556519495
2649329564,2702605931,1540942767
3459868142,4127205604,1160022351
1805396450,1479050558,4187947881
1180797017,211839801,3400320476
3909078571,3927798987,3005556530
97578111,2293948557,3031739877
1598435502,706476658,1357550115
3190932488,4131222115,201068431
1046047270,1878420008,2689509472
2774655552,2002070295,3051690907
690585460,514631327,2548039838
207705582,4245182612,1853436009
3245708773,1217866428,3326584626
3825288685,1691248569,170209423
3076030066,2638122335,3457091353
2339913958,4108885552,235405315
3207657153,1565062963,1084255876
3721995320,1821502992,1389540903
3336008460,4270342107,1164771600
304739181,3448734419,3529008970
827004259,995770896,1671439679
2417590576,2272913047,1066988770
49139496,4144381071,2271367455
181022684,1921953726,101172652
2418318965,308320013,3732187666
1832579691,2996702663,326394755
1879473425,46379980,1422613720
61671082,629584324,1115102495
3716163495,3090804546,1870940034
1675513801,2890433964,3728744301
475658956,1480499119,3684247877
1359076477,804404954,2363936996
894568470,2351974941,1275627204
364843951,2435266673,3997087262
3960076070,2298016594,2064441924
1380531271,4078639074,2640058818
181805255,3431796637,826368628
419232249,716225757,1479394722
4183235900,2088281927,1140128195
1224596267,2944798629,2067366931
2610707955,2504826492,4105071820
1189762835,2148699310,3776770542
538575191,2855175252,938444140
664472459,588755576,2106945770
2488404923,671418663,3663529407
2077466983,3148199450,1580805586
601852179,2161723335,480230403
2991805562,3861503428,1328913830
2748119339,1684468132,3522282029
4140422644,4147098160,4115864269
1881259456,2344729529,1138792517
1039523532,3957495587,1510020489
1459175842,743470385,3948294992
527151387,2929604638,1853500623
662270519,3272371801,2514771554
3385035062,417109109,1838964835
420966502,2507751405,2879618355
3165672726,4256527348,401301862
903613676,78567529,2963216446
1874332996,3042071394,1562314682
2552167335,2939883546,3383643466
3702857703,1085964635,1903709897
3249859267,1625634358,3246468072
1251575703,2334346576,2616699613
2373069373,3105056672,3773499179
1025919366,3838102672,2896306271
2879320280,1210685856,1624074061
3827069729,3156995537,3438201655
627510260,3179804492,2900432729
4151432693,2419864808,3530313336
72122911,2303491591,3854907329
2488442892,3124566346,3665793504
3893240880,1105920729,791503987
1204265688,1147762054,1556578934
2090235931,2015493434,1361975675
1525991742,2508236817,248969210
2473752267,1344470247,3799153903
2589704085,3455072623,2586043132
2293097488,2821009473,3586343157
1183733497,669785785,10488421
1677863668,2226482168,2235432773
1936229311,493563431,3843677626
2046637805,2598687631,3369094492
1452087099,191834374,4065783460
3934322746,1360622469,1969768460
3631053370,286060227,3276358087
2076987377,1699910870,2261970963
322671413,2739780930,3361559910
1682973919,322581826,1654906135
737714927,585175619,4046960270
2470759752,960087302,3372966519
4060911965,1261828220,322307721
1672895027,2467448373,602585689
3663147740,1974476047,331045031
3192032267,2197003395,2897397451
1849042078,3570329291,2067811252
785386363,2246763644,2020406248
1393865650,2808596410,2994705365
488754871,355291271,1790592281
1326704233,2263172984,2368043903
718381375,3053509720,480977751
2402385400,3607382348,3206331355
2221461777,2039579984,2266964731
567880413,3772866719,2855621077
2934709116,1111081049,277197710
3984491476,1615550639,2223604515
3879934651,3256236599,3724233769
189462982,420177856,942622884
4146508040,1692551033,3077139787
3293617992,3972187199,3002161224
2397202803,1443595080,2232593054
1113494480,2125016676,2614673448
2604718748,1243458422,94331132
3336182164,3078391003,1819783476
3419781698,1303551492,3211811272
1827195750,431691388,2842324379
630020223,2800736042,1651300069
3707499008,830830116,637320108
1490797056,1810618510,2523065037
226047691,1862325620,4093961685
1419873780,1472327195,445779791
2678508441,1718031734,2740722246
989785188,1691377423,2178462637
2067960756,2569676068,4278995627
731464314,4228807388,3295027859
2619106970,33418243,1014900081
2385567389,4087891601,1798431163
2156388292,476144442,630201640
3668670210,3192048064,3312774040
2747101772,386368312,3819607456
744713265,4267963523,3539206224
4249424166,1190384582,3186308811
1166237584,972020195,885390801
3174861946,2892187108,2020894292
1607483803,2131663182,1224416439
2986031188,1735056715,3299587093
155657600,2009153881,3091459158
154639744,3609044845,2051484765
4176949756,2046217249,2407984980
3599825474,1520647747,825960871
2594019612,204023163,3092827575
2236024164,3823951729,2703527442
3853814459,2094991491,1089483486
787014315,1043415724,1246596540
3782714429,830758701,1370099449
1115594870,2604067652,2372598008
1408131571,3333070888,2672556195
865338106,3912474211,1257439780
2141730497,2602459727,1639913766
3353222860,52605604,3320715156
3216232575,3043729402,3224278207
1318868186,573368777,3133573156
3467744945,947846671,1639381024
4028416628,2905771741,3354916764
2855579813,1146081001,3292896162
483533180,2124188762,4156872354
248950879,93048456,1540584756
1477213861,1633040073,2582135895
1411380404,1601489610,1116524290
1584412039,2701394829,701405312
2436237288,1067291309,1417839374
1527833675,2192031880,2725026961
1003321076,2350131537,2569202356
2643257178,2394572344,4066868159
704517594,2847939843,459033813
1794000795,3880172764,2492938051
1288016448,2057237065,1076170463
2568248385,1992362128,1990600983
1136984050,2537725402,3576353385
3370952672,3494997563,1114768706
3687079583,3410887042,99465174
3410381337,678492031,1475239015
245845342,2250080973,828598521
1614302062,651100690,1488584035
3828552501,2370624268,1648518420
2662178067,4084613649,296263001
1334958563,2449001137,3466543480
2000710253,956915630,2759095254
3042795693,3990246299,2450727743
82074502,1528529772,453209842
136863283,1696180795,4146591169
767122347,4155094412,3027060046
692768776,1730297353,2006480166
40996820,2822383021,1790630916
2213391992,56964191,3006150918
3993611740,549796565,467466021
4131825228,2431502029,4063810600
386385429,40089234,3003609012
4209355963,698507952,3088200329
380429185,3195811146,40343833
427253227,865960220,569114266
2838386037,2716272800,556594584
3200979831,2130133192,508076340
1573112634,4073083292,2882545728
3899745014,523331054,1594785708
2588327972,1251240290,1561882281
2011090450,3425128796,1111192314
1339116066,3088230619,2484383067
4030985712,166564149,2163539719
3221309096,2426405465,2945859978
74999912,1762063325,3948512603
1538287349,2562300097,3839698793
505141568,712603161,4080640469
1066626653,3212695535,1747655382
3480654049,3167511879,2949082081
3181082584,1526827957,1057320246
928835775,2153552916,3992984329
782823501,2298698400,3226010158
347515703,613702027,3095708087
699860760,3002891859,1792437979
737136342,3129271562,3164034580
3039436767,3121467804,508836706
3894066910,2214038242,128884001
2883889191,2148676671,778489237
4260941892,3764417615,1665816443
260309118,1680258515,718880194
2898581449,1027360390,3698168094
4169030493,807270533,856783463
1374234967,3873619896,2082354937
3741194564,1162944409,3849311696
375092747,3283234925,468923488
294538921,233375412,1941773008
4218031743,353420935,399342044
2385242734,1670983907,2238276129
2359095008,3350924470,1120349882
3480090589,50002231,2968334607
3862999480,1059929626,326978556
1207194209,1503783994,26377092
745608855,2344921495,4094307095
4273721681,340899093,378589845
4043505484,130371892,2288631766
4189966394,2293287612,1146733616
1550522503,2343000652,658032797
3324595749,1709468926,1146162570
1731497164,3784270188,755201553
1714117189,3267106733,530778887
2181703788,1445702074,40355762
4020858343,510520715,430300404
575630729,1088624542,345158760
262956067,4024870446,3472689682
959901806,828481322,2469836851
2092290974,2469684751,2168281632
2260902936,3837261042,2019729883
3987513575,3758626334,3835272199
3321897618,1998293844,1328038732
4118189647,2109379203,1905380590
2214831834,2619597734,760131533
2373152871,4077289097,4104192093
874502747,219716716,1719298060
1348000954,568547332,3258541331
2503355766,171663311,684994153
911559618,2190635837,4031476082
261902375,2796242214,2239308686
373661246,3697773621,1895975914
1580790206,1542314672,2261344995
1873903647,2460044636,4109551845
3621631958,3405278407,2845955882
2133409392,1815479994,2088112521
1424355501,2400001505,4146980539
996098948,1336077481,856148244
1814625279,801700171,3602043663
316353638,322876474,2163235576
1430755620,1346526500,1739141530
3511631480,3257278120,2313550335
1132693365,2293696328,2150438627
3275610363,1084808484,3565243188
648593538,1269443406,597290048
1107305591,53100133,1616387391
2006145061,3648872721,1562347439
4090862940,4225709705,3698504793
2578714236,132516044,3762113853
4112036954,1480009477,1821219055
3842403223,49344569,3652950638
3821895617,2847813426,1125062253
2246058492,1296837625,2542108013
3658187138,4015185374,2817251150
1063101904,1795729325,3129994813
4268980875,1305125027,92142692
2350111729,265815092,535088657
2464077724,2838966637,3110502760
4081360776,1556074278,3108466478
3126376908,4234961807,3678533856
3439819058,2983850150,2249334032
3031971972,3101148966,3023539655
1950510309,3189037899,1871107343
225210087,523580022,2817071349
855197690,1021248507,4137672249
2183082428,1432872699,2110945195
1689566172,243513259,2216955932
2714990599,3676391648,3346733668
4050072809,2656654287,3709597638
1076415815,1554601864,68760492
2272814132,545365562,927996627
2361455271,202211692,3336689696
2175540026,1714480644,1043637896
1056134227,3004857998,1785434125
764362964,885841734,232791461
904304831,2379506677,3733459705
3029815624,311003315,177394447
270867540,2158953839,999278414
532385622,1228157885,261275173
606849410,1461400736,3096943007
3381329623,1400114854,1187748362
985104130,1239233294,2748712540
2780847086,3109843437,484143146
2376539948,927634850,3215535344
1807038053,2348772289,4201369120
3104506479,791355136,1249209337
1717787153,4238571611,1270971739
3030698292,1252592027,2407766050
1353048442,18861188,1750361957
3548812455,3239252373,2159134130
165267323,2768452649,410118198
55055136,1998236133,4205359091
341062551,2953419063,3699778826
308324559,752995842,1222043061
1167913073,966377401,1860392931
768110317,3945763701,1562334454
1141364013,61492232,4127329380
289757164,3375069748,806055014
1778485595,4267270912,2348058553
3062490024,3943487737,3054649432
4260489764,62021569,242039512
2638538361,1241234903,3473102674
2342231124,1516968747,1834451432
3597127181,1334104279,4243971127
2650106341,68001208,2154075464
3185167876,3784226553,4158893304
471713426,2429715639,3192626601
1193112423,2937048694,149102308
2449949517,4200864084,2431637851
3640846680,881275463,1841896109
1999845951,2021978475,2474165217
967221730,3151839078,550760147
1254736463,1536925537,3942339383
4234294980,2920935150,3795701275
43159926,4027183721,2719241428
1486239948,1152590835,2018826532
708039421,3103047314,414336453
3592705415,219934255,2951454530
3069386623,1531886458,3801159719
1881600903,1321698570,1876834193
111434533,1831851784,308506237
1610644261,203963766,1823314601
3867769411,3135206146,3830633313
2599950285,1538705280,1062027950
2256380048,1267865528,2397272255
483760156,1726524170,1421880235
1764575483,205451782,639844742
3340194141,3869572508,2047441232
2260520507,3740535241,2449240259
3939870910,1783360548,2847596128
359371029,2110495397,3975928397
2438154932,3817416108,2211076635
2369807095,725651729,1134004836
3543377006,2610420346,73054228
4086768874,512435235,1269658713
1207037387,3033051024,1626384154
3862886637,2500697006,409871499
2547651009,3777445138,2540325527
758627255,3886494629,398158907
85369677,3494556224,2746437691
327798197,2186012127,467894732
866104174,4190170740,1486612670
1595203029,2219001658,3111257663
3428475996,2301991223,4204347174
3152905510,4089948180,2257139574
2344801290,191907543,200796242
1536629021,3513938090,1442661711
49620847,1157365711,2354265653
52853670,1831066089,2068815255
2149016020,1064393001,4262397373
728614023,1136422194,3200034578
3117245128,1940195292,535039831
422767788,1997784581,3603015936
2158160399,3849189484,431324596
1640265397,467875664,3696300315
107493902,1288242914,1394320506
686328279,3514794610,1940730366
4136858622,458494345,3103239431
1797390469,3357693018,2977709289
10960344,1308371319,2736287859
3898251924,1288619935,115384744
2384290764,375523801,3518155808
3090860315,2019423001,1571441102
2182340286,1076247918,1490891194
1920353655,1336613155,3476938309
2159164428,2039821104,4004896452
2306378117,3249783240,3430210840
3770770900,3945016460,1240081400
3965850713,978834036,1183132290
4070602913,3454175844,2947065734
1905284948,701022418,1565257808
2702795472,3764407574,645241173
358316245,2686814385,536074534
246100716,3296931743,2911555380
2590507279,4261098993,2259206576
1350882474,4127595700,530374622
212398522,2156392579,386495675
2446894896,1576435198,3969235654
2383765382,499028443,1949033981
3420278174,2643828069,619709863
1627207886,55718611,2828199429
493561372,2733688925,1845569279
2266588805,4131729765,4241610483
1762893366,3197029019,72926726
4243287813,1797895238,342728826
2368546836,2347872954,4082993378
2331280595,1263873559,3292347113
1721953764,1820862927,2517396813
3562660212,3429026162,3935502392
1059564434,4294951982,1397937002
970655226,1413852512,278173306
1042778024,3058019985,319491128
3312684655,1150062504,1287472271
3699417005,1786187977,2671235283
2705888876,601564885,2635752718
1922756328,1507302185,2316213253
113380546,28285932,2615048056
1476896430,1454976749,2917902911
4251622218,1291402201,2594893412
2032402674,2012502779,845896771
297785683,3317435625,2413247888
2806938081,657196784,3098002736
2314550339,4044184762,705251427
475578702,2471116142,756745179
955302063,3948852410,1796361614
923576597,2997275259,3436259306
2148234091,4200116385,129220051
3737425140,194992792,2952099006
3057642495,3764378509,3168314374
3873509486,1922211570,3122202599
2705459729,1534295252,3569443573
1302042758,2122697771,497387536
3121556311,3868323507,3083950197
4091822010,1909826708,802579101
761149612,2120337525,58162885
2969165,797514639,3647244238
1474698824,4287585605,1566439883
3294296128,4251105556,1993144154
2171058103,2633665384,1981789505
3039847881,4045844333,856458352
2835657500,1068959577,2058278168
2248127924,2459757775,545256458
2718808620,164378127,523857141
1634406244,3729393553,2964353108
2939814656,2351754075,2143877688
923878361,664667264,3515420295
3363892360,1268604126,2926164607
1355367161,609809052,3772300382
158980562,732913676,3527388191
4054184511,1605205585,4290243101
4184893010,498903908,599452241
109080287,1434774938,2484450448
2020715296,724251417,767795358
4181302597,3945674653,1642438430
2337484429,944015593,975963342
1586623631,258463523,1781202605
2683969019,1907553212,2161569887
3549222844,2457502455,859577610
3439982026,2069260890,829326843
31692565,1112660378,1061033615
392437962,629606680,3713030901
1294250580,732143207,3238354205
2456583662,1892871965,384780221
266370723,966680690,3027043189
2779439714,2727781950,47933649
3045155181,881357973,542548086
2364118262,326228593,3996967709
97127869,1899758466,2401525483
4008547068,1424940775,3015653179
2615376650,3811988151,2787491609
2663332998,1917019543,1554862197
3239678463,339672169,1083280075
1028745271,1996441023,1655464231
264375289,3211146861,3533609893
3345571096,3055561276,2082488981
4005689295,2322755209,1043422540
10691851,2695297309,3809232038
3129318928,733545019,231428465
3460139969,3972604761,3520378964
2285192524,2115312980,945883274
2690200603,479775347,2908110094
43830344,3665119939,495049500
1183846463,2941644667,2924565995
3870916062,3935307972,254929431
4021697170,2640222422,221221002
2067883095,1389631894,550713907
1313098590,1712720977,3651348285
650638433,4028154239,2314098026
126269682,2078474670,1550223600
1383056950,3873335748,3576681449
2867000872,4181830555,1927399855
1416694369,3759238451,446936930
1247014578,1855595652,3564810938
2292381013,1040024982,3423104890
3358038536,478631554,3935741283
3835756734,1083243147,722989885
1745649909,2162904494,4005446963
2434998101,3518475093,3851850314
3419541133,2694595717,3402527867
1545377690,2874988432,2142352163
1634945457,941683074,743040136
4179692194,812960723,3327869006
1007531944,807063666,3994494813
3181449702,3260363870,313434650
2389897512,1200883421,3985280750
643318815,3757308633,3431950874
294337460,2394479679,1352774314
2805553497,77868744,1739054243
2814906847,3464739528,1073878459
1205664419,3048683668,940305967
3867321965,2445277623,291112914
2065358277,3964408060,2556047218
64269695,3267260736,3593410396
1577208662,279782628,165291246
2190917509,287540890,2207492691
1251247387,3455969828,3815904600
484879428,1486989740,1202749478
1757650609,322946953,2635183472
671206200,3570340198,2676479499
4195872678,207657277,510030015
3663863611,3561586178,1852731591
426852466,3224669114,3437802010
1530722064,2277809396,3535958611
3911354130,1857924276,434979638
1912590106,1065018609,486572797
352019586,1864925150,1202309379
4288886671,4238063233,1000719531
3985505239,3259746444,2572344471
3225388928,1476248662,679157469
678374914,3973910072,3880365394
2318070388,3139010783,292678590
615447669,3914243059,2034512520
912241985,2569526878,2006552229
1201735590,442207619,2139963427
1913323819,2459834394,474153280
283060497,777912677,3427598983
2778659960,1695625900,823136981
3643312604,32422229,1365407528
4019175170,3854204238,2953130327
661695717,2564881869,922550700
4122512860,152247788,814193376
2737580877,2422585523,690148081
2821120951,548385845,492901134
710429972,3347242090,1288450574
4036041445,2802219698,405566260
727055628,3782448497,3740058638
3018720342,1308071102,2183594799
62389917,4242666121,445188013
3618853936,3348729411,900221976
2626305105,1601227152,2825603912
2970529070,2594812168,4171895386
978411412,3436257914,2613813224
3940533187,750678865,1543287499
1947589917,13135793,3337189752
42015463,335494324,204459119
1566650105,2899581940,1893512302
1362169519,4003007672,1749967532
2597354024,323732953,2813538649
179607612,1730213998,123440478
2685875904,2257059619,1114385185
1024911546,3415585594,2428734728
1030634047,3060359751,3249829990
31249808,1648972737,3152123493
2217337014,4051293823,3980193270
804020434,2445724106,1616215504
3022891946,2000208534,909347942
2125511602,1788472652,1109407833
2001769491,3128689246,1903886110
4276633954,1480623275,896756325
3999529771,2720626688,2665844311
444287956,2304567326,3073503288
1664412896,980753459,3679214752
564570098,4289365838,4165836524
4155175836,2299435200,3645206160
1667754707,1084557799,1593293076
838673514,1476537474,2822896261
1151521078,1104493658,3412558043
1341519183,3727287928,1218399971
1374901273,2274588826,3141070973
4115260593,701075871,519534432
2931109224,553452636,4287304541
3301772869,3302032325,3572863415
3487968391,2000363307,2426626590
220585937,3190345849,2991489335
2116776973,4178882138,3871252873
1614811289,157746665,4128579726
3014991981,2634506032,444436312
1223626829,3305161727,3320376597
1301166184,71638630,3740220374
3920215641,1463697767,1030445488
1694871163,857434588,3978799295
390675280,310801689,711656396
2544745160,443297775,122399293
746612488,1332769410,2450309222
3732228268,4035323275,4200627091
2385701853,4175281388,2373513089
388485918,3489387861,561324138
4290666524,24848160,603873198
170099318,1675231786,3036827462
2206407128,2295454267,3419112490
998257946,784394415,110000775
3353914606,1874995916,2567062712
1785324495,2200802836,1571147262
125262004,2541025270,4208172040
676938353,2097327410,4120650814
751946278,2584220178,2605747856
3956274883,1099460778,307957299
2763423264,2305342817,470795848
1172309848,2208307291,4074424844
3203717208,1716129566,2267149195
1641791490,1665647825,2465228006
2456657789,3095810088,3105146920
2966143090,2031936464,209503466
4141874313,474981417,3494409863
838019948,3698582769,2418825837
2918606531,529767291,4078448790
906829450,1778213567,3341623288
389035958,2953596175,2837537222
4104064504,2790436030,1490314048
1358380478,2369710626,4048810175
3288284421,2269781649,3527113711
177188616,308302798,1851471147
2548037849,3856334245,46135446
1902417385,3508335128,1072995040
1693425494,4016219757,1945350227
4160016368,1579747004,3071060355
3371804424,3235419765,3349419592
3207867490,2469788044,3834560897
2087943226,2398635819,1400118448
3417074204,1147231094,2002156631
328193900,2443594278,2258160887
1598142082,491852626,1347790437
2985242775,2967496310,1989819082
2162692655,2200758466,2014515454
1578868027,1102698891,1951914265
3763289152,1530120552,1381267535
1061933792,1931853871,1770923478
1105064916,1693658262,717184046
888324941,3333141081,2158530678
3538242647,59714882,1435875496
3182256023,1306372433,2175417067
2420067813,286723707,2082429559
